num_jour,date,discipline,num_session,debut_epreuve,fin_epreuve,lieu_epreuve,nom_epreuve,parsing_epreuve,NOM,Geo Point,SITES OLYMPIQUES PARALYMPIQUES,SPORTS,latitude,longitude,url,capacite
2,Dimanche 28 Juillet,Aviron,ROW02,09:00,13:10,Stade nautique de Vaires-sur-Marne - Bassin eaux calmes,"Skiff - femmes, repêchages Skiff - hommes, repêchages Deux de couple - femmes, repêchage Deux de couple - hommes, repêchage Deux de pointe sans barreur - femmes, éliminatoires Deux de pointe sans barreur - hommes, éliminatoires Deux de couple poids léger - femmes, éliminatoires Deux de couple poids léger - hommes, éliminatoires Quatre de pointe sans barreur - femmes, éliminatoires Quatre de pointe sans barreur - hommes, éliminatoires","{""content"": [{""epreuve"": ""Skiff"", ""genre"": ""femmes"", ""etape"": ""rep\u00eachages ""}, {""epreuve"": ""Skiff"", ""genre"": ""hommes"", ""etape"": ""rep\u00eachages ""}, {""epreuve"": ""Deux de couple"", ""genre"": ""femmes"", ""etape"": ""rep\u00eachage ""}, {""epreuve"": ""Deux de couple"", ""genre"": ""hommes"", ""etape"": ""rep\u00eachage ""}, {""epreuve"": ""Deux de pointe sans barreur"", ""genre"": ""femmes"", ""etape"": ""\u00e9liminatoires ""}, {""epreuve"": ""Deux de pointe sans barreur"", ""genre"": ""hommes"", ""etape"": ""\u00e9liminatoires ""}, {""epreuve"": ""Deux de couple poids l\u00e9ger"", ""genre"": ""femmes"", ""etape"": ""\u00e9liminatoires ""}, {""epreuve"": ""Deux de couple poids l\u00e9ger"", ""genre"": ""hommes"", ""etape"": ""\u00e9liminatoires ""}, {""epreuve"": ""Quatre de pointe sans barreur"", ""genre"": ""femmes"", ""etape"": ""\u00e9liminatoires ""}, {""epreuve"": ""Quatre de pointe sans barreur"", ""genre"": ""hommes"", ""etape"": ""\u00e9liminatoires""}]}",Stade nautique,"48.862229, 2.636374","Site olympique,Site paralympique","Canoë,Para canoë,Aviron,Para aviron",48.862229,2.636374,https://www.paris2024.org/fr/sport/Aviron/,14000.0
3,Lundi 29 Juillet,Aviron,ROW03,09:30,12:20,Stade nautique de Vaires-sur-Marne - Bassin eaux calmes,"Skiff - hommes, demi-finales E/F Skiff - femmes, demi-finales E/F Deux de pointe sans barreur - hommes, repêchage Deux de pointe sans barreur - femmes, repêchage Deux de couple poids léger - hommes, repêchages Deux de couple poids léger - femmes, repêchages Quatre de couple - hommes, repêchage Quatre de couple - femmes, repêchage Huit de pointe avec barreur - hommes, éliminatoires Huit de pointe avec barreur - femmes, éliminatoires","{""content"": [{""epreuve"": ""Skiff"", ""genre"": ""hommes"", ""etape"": ""demi-finales E/F ""}, {""epreuve"": ""Skiff"", ""genre"": ""femmes"", ""etape"": ""demi-finales E/F ""}, {""epreuve"": ""Deux de pointe sans barreur"", ""genre"": ""hommes"", ""etape"": ""rep\u00eachage ""}, {""epreuve"": ""Deux de pointe sans barreur"", ""genre"": ""femmes"", ""etape"": ""rep\u00eachage ""}, {""epreuve"": ""Deux de couple poids l\u00e9ger"", ""genre"": ""hommes"", ""etape"": ""rep\u00eachages ""}, {""epreuve"": ""Deux de couple poids l\u00e9ger"", ""genre"": ""femmes"", ""etape"": ""rep\u00eachages ""}, {""epreuve"": ""Quatre de couple"", ""genre"": ""hommes"", ""etape"": ""rep\u00eachage ""}, {""epreuve"": ""Quatre de couple"", ""genre"": ""femmes"", ""etape"": ""rep\u00eachage ""}, {""epreuve"": ""Huit de pointe avec barreur"", ""genre"": ""hommes"", ""etape"": ""\u00e9liminatoires ""}, {""epreuve"": ""Huit de pointe avec barreur"", ""genre"": ""femmes"", ""etape"": ""\u00e9liminatoires""}]}",Stade nautique,"48.862229, 2.636374","Site olympique,Site paralympique","Canoë,Para canoë,Aviron,Para aviron",48.862229,2.636374,https://www.paris2024.org/fr/sport/Aviron/,14000.0
4,Mardi 30 Juillet,Aviron,ROW04,09:30,11:50,Stade nautique de Vaires-sur-Marne - Bassin eaux calmes,"Skiff - femmes, quarts de finale Skiff - hommes, quarts de finale Deux de couple - femmes, demi-finales Deux de couple - hommes, demi-finales Quatre de pointe sans barreur - femmes, repêchage Quatre de pointe sans barreur - hommes, repêchage","{""content"": [{""epreuve"": ""Skiff"", ""genre"": ""femmes"", ""etape"": ""quarts de finale ""}, {""epreuve"": ""Skiff"", ""genre"": ""hommes"", ""etape"": ""quarts de finale ""}, {""epreuve"": ""Deux de couple"", ""genre"": ""femmes"", ""etape"": ""demi-finales ""}, {""epreuve"": ""Deux de couple"", ""genre"": ""hommes"", ""etape"": ""demi-finales ""}, {""epreuve"": ""Quatre de pointe sans barreur"", ""genre"": ""femmes"", ""etape"": ""rep\u00eachage ""}, {""epreuve"": ""Quatre de pointe sans barreur"", ""genre"": ""hommes"", ""etape"": ""rep\u00eachage""}]}",Stade nautique,"48.862229, 2.636374","Site olympique,Site paralympique","Canoë,Para canoë,Aviron,Para aviron",48.862229,2.636374,https://www.paris2024.org/fr/sport/Aviron/,14000.0
5,Mercredi 31 Juillet,Aviron,ROW05,09:30,13:10,Stade nautique de Vaires-sur-Marne - Bassin eaux calmes,"Deux de couple poids léger - femmes, finale C Deux de couple poids léger - hommes, finale C Skiff - hommes, demi-finales C/D Skiff - femmes, demi-finales C/D Deux de pointe sans barreur - hommes, demi-finales Deux de pointe sans barreur - femmes, demi-finales Deux de couple poids léger - hommes, demi-finales Deux de couple poids léger - femmes, demi-finales Quatre de couple - hommes, finale B Quatre de couple - femmes, finale B","{""content"": [{""epreuve"": ""Deux de couple poids l\u00e9ger"", ""genre"": ""femmes"", ""etape"": ""finale C ""}, {""epreuve"": ""Deux de couple poids l\u00e9ger"", ""genre"": ""hommes"", ""etape"": ""finale C ""}, {""epreuve"": ""Skiff"", ""genre"": ""hommes"", ""etape"": ""demi-finales C/D ""}, {""epreuve"": ""Skiff"", ""genre"": ""femmes"", ""etape"": ""demi-finales C/D ""}, {""epreuve"": ""Deux de pointe sans barreur"", ""genre"": ""hommes"", ""etape"": ""demi-finales ""}, {""epreuve"": ""Deux de pointe sans barreur"", ""genre"": ""femmes"", ""etape"": ""demi-finales ""}, {""epreuve"": ""Deux de couple poids l\u00e9ger"", ""genre"": ""hommes"", ""etape"": ""demi-finales ""}, {""epreuve"": ""Deux de couple poids l\u00e9ger"", ""genre"": ""femmes"", ""etape"": ""demi-finales ""}, {""epreuve"": ""Quatre de couple"", ""genre"": ""hommes"", ""etape"": ""finale B ""}, {""epreuve"": ""Quatre de couple"", ""genre"": ""femmes"", ""etape"": ""finale B""}]}",Stade nautique,"48.862229, 2.636374","Site olympique,Site paralympique","Canoë,Para canoë,Aviron,Para aviron",48.862229,2.636374,https://www.paris2024.org/fr/sport/Aviron/,14000.0
6,Jeudi 1 Août,Aviron,ROW06,09:30,12:40,Stade nautique de Vaires-sur-Marne - Bassin eaux calmes,"Skiff - femmes, demi-finales A/B Skiff - hommes, demi-finales A/B Huit de pointe avec barreur - femmes, repêchage Huit de pointe avec barreur - hommes, repêchage Deux de couple - femmes, finale B Deux de couple - hommes, finale B Quatre de pointe sans barreur - femmes, finale B Quatre de pointe sans barreur - hommes, finale B","{""content"": [{""epreuve"": ""Skiff"", ""genre"": ""femmes"", ""etape"": ""demi-finales A/B ""}, {""epreuve"": ""Skiff"", ""genre"": ""hommes"", ""etape"": ""demi-finales A/B ""}, {""epreuve"": ""Huit de pointe avec barreur"", ""genre"": ""femmes"", ""etape"": ""rep\u00eachage ""}, {""epreuve"": ""Huit de pointe avec barreur"", ""genre"": ""hommes"", ""etape"": ""rep\u00eachage ""}, {""epreuve"": ""Deux de couple"", ""genre"": ""femmes"", ""etape"": ""finale B ""}, {""epreuve"": ""Deux de couple"", ""genre"": ""hommes"", ""etape"": ""finale B ""}, {""epreuve"": ""Quatre de pointe sans barreur"", ""genre"": ""femmes"", ""etape"": ""finale B ""}, {""epreuve"": ""Quatre de pointe sans barreur"", ""genre"": ""hommes"", ""etape"": ""finale B""}]}",Stade nautique,"48.862229, 2.636374","Site olympique,Site paralympique","Canoë,Para canoë,Aviron,Para aviron",48.862229,2.636374,https://www.paris2024.org/fr/sport/Aviron/,14000.0
7,Vendredi 2 Août,Aviron,ROW07,09:30,12:50,Stade nautique de Vaires-sur-Marne - Bassin eaux calmes,"Skiff - hommes, finale F Skiff - femmes, finale F Skiff - hommes, finale E Skiff - femmes, finale E Skiff - hommes, finale D Skiff - femmes, finale D Deux de pointe sans barreur - hommes, finale B Deux de pointe sans barreur - femmes, finale B Deux de couple poids léger - hommes, finale B Deux de couple poids léger - femmes, finale B","{""content"": [{""epreuve"": ""Skiff"", ""genre"": ""hommes"", ""etape"": ""finale F ""}, {""epreuve"": ""Skiff"", ""genre"": ""femmes"", ""etape"": ""finale F ""}, {""epreuve"": ""Skiff"", ""genre"": ""hommes"", ""etape"": ""finale E ""}, {""epreuve"": ""Skiff"", ""genre"": ""femmes"", ""etape"": ""finale E ""}, {""epreuve"": ""Skiff"", ""genre"": ""hommes"", ""etape"": ""finale D ""}, {""epreuve"": ""Skiff"", ""genre"": ""femmes"", ""etape"": ""finale D ""}, {""epreuve"": ""Deux de pointe sans barreur"", ""genre"": ""hommes"", ""etape"": ""finale B ""}, {""epreuve"": ""Deux de pointe sans barreur"", ""genre"": ""femmes"", ""etape"": ""finale B ""}, {""epreuve"": ""Deux de couple poids l\u00e9ger"", ""genre"": ""hommes"", ""etape"": ""finale B ""}, {""epreuve"": ""Deux de couple poids l\u00e9ger"", ""genre"": ""femmes"", ""etape"": ""finale B""}]}",Stade nautique,"48.862229, 2.636374","Site olympique,Site paralympique","Canoë,Para canoë,Aviron,Para aviron",48.862229,2.636374,https://www.paris2024.org/fr/sport/Aviron/,14000.0
8,Samedi 3 Août,Aviron,ROW08,09:30,11:40,Stade nautique de Vaires-sur-Marne - Bassin eaux calmes,"Skiff - femmes, finale C Skiff - hommes, finale C Skiff - femmes, finale B Skiff - hommes, finale B","{""content"": [{""epreuve"": ""Skiff"", ""genre"": ""femmes"", ""etape"": ""finale C ""}, {""epreuve"": ""Skiff"", ""genre"": ""hommes"", ""etape"": ""finale C ""}, {""epreuve"": ""Skiff"", ""genre"": ""femmes"", ""etape"": ""finale B ""}, {""epreuve"": ""Skiff"", ""genre"": ""hommes"", ""etape"": ""finale B""}]}",Stade nautique,"48.862229, 2.636374","Site olympique,Site paralympique","Canoë,Para canoë,Aviron,Para aviron",48.862229,2.636374,https://www.paris2024.org/fr/sport/Aviron/,14000.0
1,Samedi 27 Juillet,Badminton,BDM01,08:30,12:00,Arena Porte de La Chapelle,"Double - mixte, poules préliminaires Simple - femmes, poules préliminaires Double - hommes, poules préliminaires Double - femmes, poules préliminaires Simple - hommes, poules préliminaires","{""content"": [{""epreuve"": ""Double"", ""genre"": ""mixte"", ""etape"": ""poules pr\u00e9liminaires ""}, {""epreuve"": ""Simple"", ""genre"": ""femmes"", ""etape"": ""poules pr\u00e9liminaires ""}, {""epreuve"": ""Double"", ""genre"": ""hommes"", ""etape"": ""poules pr\u00e9liminaires ""}, {""epreuve"": ""Double"", ""genre"": ""femmes"", ""etape"": ""poules pr\u00e9liminaires ""}, {""epreuve"": ""Simple"", ""genre"": ""hommes"", ""etape"": ""poules pr\u00e9liminaires""}]}",Arena La Chapelle,"48.899483, 2.361803","Site olympique,Site paralympique","Badminton,Para Badminton,Gymnastique rythmique,Para powerlifting",48.899483,2.361803,https://www.paris2024.org/fr/sport/Badminton/,9000.0
1,Samedi 27 Juillet,Badminton,BDM02,14:00,17:30,Arena Porte de La Chapelle,"Double - mixte, poules préliminaires Simple - femmes, poules préliminaires Double - hommes, poules préliminaires Double - femmes, poules préliminaires Simple - hommes, poules préliminaires","{""content"": [{""epreuve"": ""Double"", ""genre"": ""mixte"", ""etape"": ""poules pr\u00e9liminaires ""}, {""epreuve"": ""Simple"", ""genre"": ""femmes"", ""etape"": ""poules pr\u00e9liminaires ""}, {""epreuve"": ""Double"", ""genre"": ""hommes"", ""etape"": ""poules pr\u00e9liminaires ""}, {""epreuve"": ""Double"", ""genre"": ""femmes"", ""etape"": ""poules pr\u00e9liminaires ""}, {""epreuve"": ""Simple"", ""genre"": ""hommes"", ""etape"": ""poules pr\u00e9liminaires""}]}",Arena La Chapelle,"48.899483, 2.361803","Site olympique,Site paralympique","Badminton,Para Badminton,Gymnastique rythmique,Para powerlifting",48.899483,2.361803,https://www.paris2024.org/fr/sport/Badminton/,9000.0
1,Samedi 27 Juillet,Badminton,BDM03,19:30,23:00,Arena Porte de La Chapelle,"Simple - femmes, poules préliminaires Double - hommes, poules préliminaires Double - femmes, poules préliminaires Simple - hommes, poules préliminaires","{""content"": [{""epreuve"": ""Simple"", ""genre"": ""femmes"", ""etape"": ""poules pr\u00e9liminaires ""}, {""epreuve"": ""Double"", ""genre"": ""hommes"", ""etape"": ""poules pr\u00e9liminaires ""}, {""epreuve"": ""Double"", ""genre"": ""femmes"", ""etape"": ""poules pr\u00e9liminaires ""}, {""epreuve"": ""Simple"", ""genre"": ""hommes"", ""etape"": ""poules pr\u00e9liminaires""}]}",Arena La Chapelle,"48.899483, 2.361803","Site olympique,Site paralympique","Badminton,Para Badminton,Gymnastique rythmique,Para powerlifting",48.899483,2.361803,https://www.paris2024.org/fr/sport/Badminton/,9000.0
2,Dimanche 28 Juillet,Badminton,BDM04,08:30,12:00,Arena Porte de La Chapelle,"Double - mixte, poules préliminaires Simple - femmes, poules préliminaires Double - hommes, poules préliminaires Double - femmes, poules préliminaires Simple - hommes, poules préliminaires","{""content"": [{""epreuve"": ""Double"", ""genre"": ""mixte"", ""etape"": ""poules pr\u00e9liminaires ""}, {""epreuve"": ""Simple"", ""genre"": ""femmes"", ""etape"": ""poules pr\u00e9liminaires ""}, {""epreuve"": ""Double"", ""genre"": ""hommes"", ""etape"": ""poules pr\u00e9liminaires ""}, {""epreuve"": ""Double"", ""genre"": ""femmes"", ""etape"": ""poules pr\u00e9liminaires ""}, {""epreuve"": ""Simple"", ""genre"": ""hommes"", ""etape"": ""poules pr\u00e9liminaires""}]}",Arena La Chapelle,"48.899483, 2.361803","Site olympique,Site paralympique","Badminton,Para Badminton,Gymnastique rythmique,Para powerlifting",48.899483,2.361803,https://www.paris2024.org/fr/sport/Badminton/,9000.0
2,Dimanche 28 Juillet,Badminton,BDM05,14:00,17:30,Arena Porte de La Chapelle,"Double - mixte, poules préliminaires Double - femmes, poules préliminaires Double - hommes, poules préliminaires Simple - femmes, poules préliminaires Simple - hommes, poules préliminaires","{""content"": [{""epreuve"": ""Double"", ""genre"": ""mixte"", ""etape"": ""poules pr\u00e9liminaires ""}, {""epreuve"": ""Double"", ""genre"": ""femmes"", ""etape"": ""poules pr\u00e9liminaires ""}, {""epreuve"": ""Double"", ""genre"": ""hommes"", ""etape"": ""poules pr\u00e9liminaires ""}, {""epreuve"": ""Simple"", ""genre"": ""femmes"", ""etape"": ""poules pr\u00e9liminaires ""}, {""epreuve"": ""Simple"", ""genre"": ""hommes"", ""etape"": ""poules pr\u00e9liminaires""}]}",Arena La Chapelle,"48.899483, 2.361803","Site olympique,Site paralympique","Badminton,Para Badminton,Gymnastique rythmique,Para powerlifting",48.899483,2.361803,https://www.paris2024.org/fr/sport/Badminton/,9000.0
2,Dimanche 28 Juillet,Badminton,BDM06,19:30,23:00,Arena Porte de La Chapelle,"Double - mixte, poules préliminaires Double - hommes, poules préliminaires Simple - femmes, poules préliminaires Double - femmes, poules préliminaires Simple - hommes, poules préliminaires","{""content"": [{""epreuve"": ""Double"", ""genre"": ""mixte"", ""etape"": ""poules pr\u00e9liminaires ""}, {""epreuve"": ""Double"", ""genre"": ""hommes"", ""etape"": ""poules pr\u00e9liminaires ""}, {""epreuve"": ""Simple"", ""genre"": ""femmes"", ""etape"": ""poules pr\u00e9liminaires ""}, {""epreuve"": ""Double"", ""genre"": ""femmes"", ""etape"": ""poules pr\u00e9liminaires ""}, {""epreuve"": ""Simple"", ""genre"": ""hommes"", ""etape"": ""poules pr\u00e9liminaires""}]}",Arena La Chapelle,"48.899483, 2.361803","Site olympique,Site paralympique","Badminton,Para Badminton,Gymnastique rythmique,Para powerlifting",48.899483,2.361803,https://www.paris2024.org/fr/sport/Badminton/,9000.0
3,Lundi 29 Juillet,Badminton,BDM07,08:30,12:00,Arena Porte de La Chapelle,"Double - mixte, poules préliminaires Double - hommes, poules préliminaires Simple - femmes, poules préliminaires Double - femmes, poules préliminaires Simple - hommes, poules préliminaires","{""content"": [{""epreuve"": ""Double"", ""genre"": ""mixte"", ""etape"": ""poules pr\u00e9liminaires ""}, {""epreuve"": ""Double"", ""genre"": ""hommes"", ""etape"": ""poules pr\u00e9liminaires ""}, {""epreuve"": ""Simple"", ""genre"": ""femmes"", ""etape"": ""poules pr\u00e9liminaires ""}, {""epreuve"": ""Double"", ""genre"": ""femmes"", ""etape"": ""poules pr\u00e9liminaires ""}, {""epreuve"": ""Simple"", ""genre"": ""hommes"", ""etape"": ""poules pr\u00e9liminaires""}]}",Arena La Chapelle,"48.899483, 2.361803","Site olympique,Site paralympique","Badminton,Para Badminton,Gymnastique rythmique,Para powerlifting",48.899483,2.361803,https://www.paris2024.org/fr/sport/Badminton/,9000.0
3,Lundi 29 Juillet,Badminton,BDM08,14:00,17:30,Arena Porte de La Chapelle,"Double - mixte, poules préliminaires Double - femmes, poules préliminaires Double - hommes, poules préliminaires Simple - femmes, poules préliminaires Simple - hommes, poules préliminaires","{""content"": [{""epreuve"": ""Double"", ""genre"": ""mixte"", ""etape"": ""poules pr\u00e9liminaires ""}, {""epreuve"": ""Double"", ""genre"": ""femmes"", ""etape"": ""poules pr\u00e9liminaires ""}, {""epreuve"": ""Double"", ""genre"": ""hommes"", ""etape"": ""poules pr\u00e9liminaires ""}, {""epreuve"": ""Simple"", ""genre"": ""femmes"", ""etape"": ""poules pr\u00e9liminaires ""}, {""epreuve"": ""Simple"", ""genre"": ""hommes"", ""etape"": ""poules pr\u00e9liminaires""}]}",Arena La Chapelle,"48.899483, 2.361803","Site olympique,Site paralympique","Badminton,Para Badminton,Gymnastique rythmique,Para powerlifting",48.899483,2.361803,https://www.paris2024.org/fr/sport/Badminton/,9000.0
3,Lundi 29 Juillet,Badminton,BDM09,19:30,23:00,Arena Porte de La Chapelle,"Double - mixte, poules préliminaires Simple - femmes, poules préliminaires Double - hommes, poules préliminaires Double - femmes, poules préliminaires Simple - hommes, poules préliminaires","{""content"": [{""epreuve"": ""Double"", ""genre"": ""mixte"", ""etape"": ""poules pr\u00e9liminaires ""}, {""epreuve"": ""Simple"", ""genre"": ""femmes"", ""etape"": ""poules pr\u00e9liminaires ""}, {""epreuve"": ""Double"", ""genre"": ""hommes"", ""etape"": ""poules pr\u00e9liminaires ""}, {""epreuve"": ""Double"", ""genre"": ""femmes"", ""etape"": ""poules pr\u00e9liminaires ""}, {""epreuve"": ""Simple"", ""genre"": ""hommes"", ""etape"": ""poules pr\u00e9liminaires""}]}",Arena La Chapelle,"48.899483, 2.361803","Site olympique,Site paralympique","Badminton,Para Badminton,Gymnastique rythmique,Para powerlifting",48.899483,2.361803,https://www.paris2024.org/fr/sport/Badminton/,9000.0
4,Mardi 30 Juillet,Badminton,BDM10,08:30,12:00,Arena Porte de La Chapelle,"Simple - femmes, poules préliminaires Double - hommes, poules préliminaires Double - femmes, poules préliminaires Simple - hommes, poules préliminaires","{""content"": [{""epreuve"": ""Simple"", ""genre"": ""femmes"", ""etape"": ""poules pr\u00e9liminaires ""}, {""epreuve"": ""Double"", ""genre"": ""hommes"", ""etape"": ""poules pr\u00e9liminaires ""}, {""epreuve"": ""Double"", ""genre"": ""femmes"", ""etape"": ""poules pr\u00e9liminaires ""}, {""epreuve"": ""Simple"", ""genre"": ""hommes"", ""etape"": ""poules pr\u00e9liminaires""}]}",Arena La Chapelle,"48.899483, 2.361803","Site olympique,Site paralympique","Badminton,Para Badminton,Gymnastique rythmique,Para powerlifting",48.899483,2.361803,https://www.paris2024.org/fr/sport/Badminton/,9000.0
4,Mardi 30 Juillet,Badminton,BDM11,14:00,17:30,Arena Porte de La Chapelle,"Double - hommes, poules préliminaires Double - femmes, poules préliminaires Simple - femmes, poules préliminaires Simple - hommes, poules préliminaires","{""content"": [{""epreuve"": ""Double"", ""genre"": ""hommes"", ""etape"": ""poules pr\u00e9liminaires ""}, {""epreuve"": ""Double"", ""genre"": ""femmes"", ""etape"": ""poules pr\u00e9liminaires ""}, {""epreuve"": ""Simple"", ""genre"": ""femmes"", ""etape"": ""poules pr\u00e9liminaires ""}, {""epreuve"": ""Simple"", ""genre"": ""hommes"", ""etape"": ""poules pr\u00e9liminaires""}]}",Arena La Chapelle,"48.899483, 2.361803","Site olympique,Site paralympique","Badminton,Para Badminton,Gymnastique rythmique,Para powerlifting",48.899483,2.361803,https://www.paris2024.org/fr/sport/Badminton/,9000.0
4,Mardi 30 Juillet,Badminton,BDM12,19:30,23:00,Arena Porte de La Chapelle,"Simple - femmes, poules préliminaires Double - hommes, poules préliminaires Double - femmes, poules préliminaires Simple - hommes, poules préliminaires","{""content"": [{""epreuve"": ""Simple"", ""genre"": ""femmes"", ""etape"": ""poules pr\u00e9liminaires ""}, {""epreuve"": ""Double"", ""genre"": ""hommes"", ""etape"": ""poules pr\u00e9liminaires ""}, {""epreuve"": ""Double"", ""genre"": ""femmes"", ""etape"": ""poules pr\u00e9liminaires ""}, {""epreuve"": ""Simple"", ""genre"": ""hommes"", ""etape"": ""poules pr\u00e9liminaires""}]}",Arena La Chapelle,"48.899483, 2.361803","Site olympique,Site paralympique","Badminton,Para Badminton,Gymnastique rythmique,Para powerlifting",48.899483,2.361803,https://www.paris2024.org/fr/sport/Badminton/,9000.0
5,Mercredi 31 Juillet,Badminton,BDM13,08:30,12:00,Arena Porte de La Chapelle,"Simple - femmes, poules préliminaires Simple - hommes, poules préliminaires","{""content"": [{""epreuve"": ""Simple"", ""genre"": ""femmes"", ""etape"": ""poules pr\u00e9liminaires ""}, {""epreuve"": ""Simple"", ""genre"": ""hommes"", ""etape"": ""poules pr\u00e9liminaires""}]}",Arena La Chapelle,"48.899483, 2.361803","Site olympique,Site paralympique","Badminton,Para Badminton,Gymnastique rythmique,Para powerlifting",48.899483,2.361803,https://www.paris2024.org/fr/sport/Badminton/,9000.0
5,Mercredi 31 Juillet,Badminton,BDM14,14:00,17:30,Arena Porte de La Chapelle,"Simple - femmes, poules préliminaires Simple - hommes, poules préliminaires","{""content"": [{""epreuve"": ""Simple"", ""genre"": ""femmes"", ""etape"": ""poules pr\u00e9liminaires ""}, {""epreuve"": ""Simple"", ""genre"": ""hommes"", ""etape"": ""poules pr\u00e9liminaires""}]}",Arena La Chapelle,"48.899483, 2.361803","Site olympique,Site paralympique","Badminton,Para Badminton,Gymnastique rythmique,Para powerlifting",48.899483,2.361803,https://www.paris2024.org/fr/sport/Badminton/,9000.0
5,Mercredi 31 Juillet,Badminton,BDM15,19:30,23:00,Arena Porte de La Chapelle,"Simple - femmes, poules préliminaires Simple - hommes, poules préliminaires Double - mixte, quarts de finale","{""content"": [{""epreuve"": ""Simple"", ""genre"": ""femmes"", ""etape"": ""poules pr\u00e9liminaires ""}, {""epreuve"": ""Simple"", ""genre"": ""hommes"", ""etape"": ""poules pr\u00e9liminaires ""}, {""epreuve"": ""Double"", ""genre"": ""mixte"", ""etape"": ""quarts de finale""}]}",Arena La Chapelle,"48.899483, 2.361803","Site olympique,Site paralympique","Badminton,Para Badminton,Gymnastique rythmique,Para powerlifting",48.899483,2.361803,https://www.paris2024.org/fr/sport/Badminton/,9000.0
6,Jeudi 1 Août,Badminton,BDM16,08:30,11:00,Arena Porte de La Chapelle,"Double - femmes, quarts de finale Simple - hommes, 8e de finale","{""content"": [{""epreuve"": ""Double"", ""genre"": ""femmes"", ""etape"": ""quarts de finale ""}, {""epreuve"": ""Simple"", ""genre"": ""hommes"", ""etape"": ""8e de finale""}]}",Arena La Chapelle,"48.899483, 2.361803","Site olympique,Site paralympique","Badminton,Para Badminton,Gymnastique rythmique,Para powerlifting",48.899483,2.361803,https://www.paris2024.org/fr/sport/Badminton/,9000.0
6,Jeudi 1 Août,Badminton,BDM17,13:00,16:30,Arena Porte de La Chapelle,"Double - hommes, quarts de finale Simple - hommes, 8e de finale","{""content"": [{""epreuve"": ""Double"", ""genre"": ""hommes"", ""etape"": ""quarts de finale ""}, {""epreuve"": ""Simple"", ""genre"": ""hommes"", ""etape"": ""8e de finale""}]}",Arena La Chapelle,"48.899483, 2.361803","Site olympique,Site paralympique","Badminton,Para Badminton,Gymnastique rythmique,Para powerlifting",48.899483,2.361803,https://www.paris2024.org/fr/sport/Badminton/,9000.0
6,Jeudi 1 Août,Badminton,BDM18,18:30,22:00,Arena Porte de La Chapelle,"Simple - femmes, 8e de finale Double - mixte, demi-finale","{""content"": [{""epreuve"": ""Simple"", ""genre"": ""femmes"", ""etape"": ""8e de finale ""}, {""epreuve"": ""Double"", ""genre"": ""mixte"", ""etape"": ""demi-finale""}]}",Arena La Chapelle,"48.899483, 2.361803","Site olympique,Site paralympique","Badminton,Para Badminton,Gymnastique rythmique,Para powerlifting",48.899483,2.361803,https://www.paris2024.org/fr/sport/Badminton/,9000.0
7,Vendredi 2 Août,Badminton,BDM19,08:30,13:00,Arena Porte de La Chapelle,"Double - femmes, demi-finale Double - hommes, demi-finale","{""content"": [{""epreuve"": ""Double"", ""genre"": ""femmes"", ""etape"": ""demi-finale ""}, {""epreuve"": ""Double"", ""genre"": ""hommes"", ""etape"": ""demi-finale""}]}",Arena La Chapelle,"48.899483, 2.361803","Site olympique,Site paralympique","Badminton,Para Badminton,Gymnastique rythmique,Para powerlifting",48.899483,2.361803,https://www.paris2024.org/fr/sport/Badminton/,9000.0
7,Vendredi 2 Août,Badminton,BDM20,15:00,22:30,Arena Porte de La Chapelle,"Double - mixte, match bronze Simple - hommes, quarts de finale","{""content"": [{""epreuve"": ""Double"", ""genre"": ""mixte"", ""etape"": ""match bronze ""}, {""epreuve"": ""Simple"", ""genre"": ""hommes"", ""etape"": ""quarts de finale""}]}",Arena La Chapelle,"48.899483, 2.361803","Site olympique,Site paralympique","Badminton,Para Badminton,Gymnastique rythmique,Para powerlifting",48.899483,2.361803,https://www.paris2024.org/fr/sport/Badminton/,9000.0
8,Samedi 3 Août,Badminton,BDM21,08:30,13:00,Arena Porte de La Chapelle,"Simple - femmes, quarts de finale","{""content"": [{""epreuve"": ""Simple"", ""genre"": ""femmes"", ""etape"": ""quarts de finale""}]}",Arena La Chapelle,"48.899483, 2.361803","Site olympique,Site paralympique","Badminton,Para Badminton,Gymnastique rythmique,Para powerlifting",48.899483,2.361803,https://www.paris2024.org/fr/sport/Badminton/,9000.0
8,Samedi 3 Août,Badminton,BDM22,15:00,17:30,Arena Porte de La Chapelle,"Double - femmes, match bronze","{""content"": [{""epreuve"": ""Double"", ""genre"": ""femmes"", ""etape"": ""match bronze""}]}",Arena La Chapelle,"48.899483, 2.361803","Site olympique,Site paralympique","Badminton,Para Badminton,Gymnastique rythmique,Para powerlifting",48.899483,2.361803,https://www.paris2024.org/fr/sport/Badminton/,9000.0
